longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,datetime.X1,datetime.X2,datetime.X3,weekdays
-73.976877,40.759192,-73.991685,40.74981,22-06-2013,13:48:00,UTC,Saturday
-73.893177,40.790756,-73.892578,40.788483,10-03-2014,19:50:51,UTC,Monday
-73.985881,40.7383,-73.96499,40.775237,28-05-2010,08:18:34,UTC,Friday
-73.776747,40.645265,-73.813803,40.709035,10-03-2012,22:53:25,UTC,Saturday
-73.961784,40.759579,-73.978943,40.772606,01-06-2015,21:41:06,UTC,Monday
-73.994279,40.690409,-74.016739,40.709063,26-01-2009,00:44:42,UTC,Monday
-73.965372,40.759256,-73.97487,40.752373,21-09-2010,07:06:31,UTC,Tuesday
-73.977829,40.788979,-73.967935,40.760508,09-03-2011,22:21:25,UTC,Wednesday
-73.968619,40.766432,-74.008559,40.704591,05-12-2011,08:38:34,UTC,Monday
-73.982229,40.731822,-73.980239,40.760162,06-01-2012,10:57:10,UTC,Friday
-74.005385,40.707002,-73.992793,40.750742,25-05-2014,21:09:00,UTC,Sunday
-73.982751,40.762738,-73.978354,40.764564,27-04-2014,21:56:45,UTC,Sunday
-73.863506,40.769985,-73.97582,40.765446,03-08-2009,08:19:45,UTC,Monday
-73.992028,40.75497,-73.912663,40.780157,08-11-2012,20:07:35,UTC,Thursday
-73.980909,40.774585,-73.98136,40.779419,11-12-2009,15:57:17,UTC,Friday
-73.985217,40.742177,-73.99998,40.726917,07-12-2013,13:25:00,UTC,Saturday
-73.977765,40.766177,-73.977982,40.766937,27-02-2010,20:13:00,UTC,Saturday
-74.004822,40.741812,-74.007312,40.733577,24-12-2014,11:23:00,UTC,Wednesday
-73.98795,40.757852,-73.988227,40.749963,23-03-2009,20:24:00,UTC,Monday
-73.970442,40.764695,-73.961907,40.765392,23-03-2010,17:43:00,UTC,Tuesday
-73.993085,40.752002,-73.980337,40.76483,26-01-2010,14:55:00,UTC,Tuesday
-73.99097,40.742158,-73.977728,40.72673,05-07-2011,14:23:00,UTC,Tuesday
-73.994718,40.750306,-73.950511,40.728566,01-04-2013,00:04:15,UTC,Monday
-73.955282,40.768865,-73.949683,40.776472,28-06-2013,20:24:00,UTC,Friday
-74.002792,40.760515,-74.004415,40.741973,12-05-2014,12:11:28,UTC,Monday
-73.987145,40.722568,-74.005402,40.739583,11-07-2009,12:20:03,UTC,Saturday
-73.990575,40.746117,-74.003227,40.751447,16-10-2009,10:32:00,UTC,Friday
-73.862764,40.769064,-73.984033,40.752842,09-06-2010,14:53:47,UTC,Wednesday
-73.873068,40.774183,-73.978847,40.762062,04-05-2011,13:44:00,UTC,Wednesday
-73.99436,40.72039,-73.98577,40.72304,01-01-2014,05:22:00,UTC,Wednesday
-73.958585,40.775615,-74.00048,40.737611,25-06-2014,17:43:16,UTC,Wednesday
-73.97985,40.786315,-73.985068,40.774133,09-05-2012,15:26:00,UTC,Wednesday
-73.956597,40.777432,-73.980035,40.763175,12-01-2013,18:10:00,UTC,Saturday
-73.96826,40.76514,-73.961115,40.774882,05-09-2014,15:23:00,UTC,Friday
-73.975868,40.790142,-74.006695,40.751278,20-09-2009,11:32:00,UTC,Sunday
-73.990397,40.75103,-73.981137,40.764718,15-11-2009,19:58:00,UTC,Sunday
-74.000763,40.729744,-73.974662,40.749159,28-03-2010,22:32:44,UTC,Sunday
-73.99784,40.68295,-73.980198,40.676842,19-02-2011,22:25:00,UTC,Saturday
-73.978836,40.764745,-73.984774,40.745978,31-01-2013,19:38:05,UTC,Thursday
-73.992108,40.764203,-73.973,40.762695,18-06-2013,10:27:05,UTC,Tuesday
0,0,0,0,04-07-2013,16:41:27,UTC,Thursday
-73.978916,40.78712,-73.957307,40.783588,15-01-2010,11:11:07,UTC,Friday
-73.996268,40.738123,-73.98238,40.73617,19-09-2010,15:17:00,UTC,Sunday
-73.971462,40.761332,-73.980797,40.768002,19-11-2013,22:09:00,UTC,Tuesday
-73.988927,40.760223,-73.991474,40.750591,27-04-2009,20:28:39,UTC,Monday
-73.980068,40.743103,-73.991181,40.750228,27-11-2011,00:57:39,UTC,Sunday
-73.995776,40.748921,-73.968821,40.764391,10-11-2012,00:30:53,UTC,Saturday
-73.97941,40.766107,-74.003015,40.750522,18-12-2013,09:15:00,UTC,Wednesday
-74.012947,40.705242,-73.980705,40.742214,14-03-2015,09:23:41,UTC,Saturday
-73.978002,40.778607,-73.970662,40.788625,30-07-2009,14:44:00,UTC,Thursday
-73.995883,40.743785,-73.990057,40.767137,11-06-2013,16:27:57,UTC,Tuesday
-73.957675,40.717887,-73.942583,40.686397,08-12-2014,01:00:16,UTC,Monday
-73.977757,40.762991,-73.983801,40.779518,11-06-2010,17:41:38,UTC,Friday
-73.986592,40.761807,-74.010659,40.704133,01-05-2011,12:48:32,UTC,Sunday
-73.994118,40.751179,-73.975113,40.756458,21-05-2015,09:23:05,UTC,Thursday
-73.982334,40.722411,-73.964907,40.755644,03-02-2012,01:55:19,UTC,Friday
-73.955235,40.773077,-74.007955,40.71711,22-03-2013,19:20:00,UTC,Friday
-73.99413,40.76668,-73.98861,40.75705,04-10-2014,20:10:00,UTC,Saturday
-73.988883,40.73405,-73.992385,40.724842,12-08-2012,16:22:52,UTC,Sunday
0,0,0,0,29-05-2014,05:57:22,UTC,Thursday
-73.958118,40.773086,-73.946941,40.779994,16-09-2014,15:12:19,UTC,Tuesday
-73.970447,40.75779,-73.969687,40.769923,25-07-2010,09:56:00,UTC,Sunday
-73.981097,40.764483,-73.99185,40.722037,25-02-2012,19:43:00,UTC,Saturday
-73.9742,40.762693,-73.979824,40.755547,30-12-2013,15:16:17,UTC,Monday
-73.958823,40.783588,-73.978697,40.777533,05-12-2014,13:59:54,UTC,Friday
-73.98793,40.7285,-74.007286,40.727478,04-05-2015,09:36:13,UTC,Monday
-73.971913,40.75925,-73.962905,40.77216,25-04-2012,16:19:00,UTC,Wednesday
-73.978389,40.757757,-73.980442,40.733626,06-01-2014,19:24:29,UTC,Monday
-73.970779,40.758816,-73.970154,40.748943,20-02-2015,07:12:52,UTC,Friday
-73.960853,40.761557,-73.976335,40.748361,21-08-2009,19:35:05,UTC,Friday
0,0,0,0,15-11-2012,08:39:00,UTC,Thursday
-73.99476,40.765585,-73.996026,40.758698,29-04-2014,09:51:15,UTC,Tuesday
-73.953316,40.767588,-73.971527,40.757499,26-11-2010,16:01:01,UTC,Friday
-73.975224,40.765201,-73.998754,40.728,26-12-2010,11:50:32,UTC,Sunday
-73.979022,40.777667,-73.992172,40.721555,01-02-2014,21:06:00,UTC,Saturday
-74.005547,40.745687,-74.011247,40.728733,08-07-2014,20:16:00,UTC,Tuesday
-73.954665,40.773395,-73.94686,40.776093,15-04-2010,18:13:00,UTC,Thursday
-73.964483,40.764431,-73.956576,40.779852,26-09-2012,13:14:47,UTC,Wednesday
-73.98214,40.772705,-73.988691,40.774325,10-01-2014,08:16:07,UTC,Friday
-73.844904,40.736318,-73.844904,40.736318,12-03-2014,18:12:44,UTC,Wednesday
-73.98265,40.753748,-74.00793,40.741922,02-03-2013,15:47:27,UTC,Saturday
-73.973305,40.756386,-73.872444,40.774307,11-03-2015,14:48:58,UTC,Wednesday
-73.991729,40.760501,-73.861246,40.767619,02-09-2009,05:18:10,UTC,Wednesday
-73.992128,40.739535,-73.95814,40.768797,21-05-2010,08:35:00,UTC,Friday
-73.997265,40.719963,-73.994268,40.754212,16-10-2011,22:37:25,UTC,Sunday
-73.953871,40.766331,-73.962465,40.774757,07-03-2012,11:26:12,UTC,Wednesday
-73.993372,40.736177,-73.978277,40.75786,24-08-2013,17:07:00,UTC,Saturday
-73.98071,40.782635,-74.00204,40.719425,06-02-2014,11:17:00,UTC,Thursday
-73.954463,40.769887,-73.961627,40.77936,06-02-2014,11:17:00,UTC,Thursday
-73.992131,40.724066,-73.98057,40.762877,20-04-2011,18:51:56,UTC,Wednesday
-73.972108,40.759308,-73.999263,40.761322,03-05-2012,21:28:00,UTC,Thursday
-73.990366,40.757343,-73.985373,40.760604,22-02-2014,18:41:34,UTC,Saturday
-73.99223,40.725887,-73.993782,40.735277,03-10-2014,16:31:00,UTC,Friday
-73.975782,40.74727,-73.96611,40.762933,18-05-2009,12:30:00,UTC,Monday
-73.999627,40.743547,-73.98927,40.756862,26-06-2010,09:59:00,UTC,Saturday
-73.988446,40.770843,-73.985985,40.777708,20-06-2013,12:36:08,UTC,Thursday
-73.98206,40.772705,-73.956213,40.771777,12-09-2013,11:32:00,UTC,Thursday
-73.966422,40.767587,-73.973363,40.75827,10-04-2010,16:56:00,UTC,Saturday
-74.005382,40.749044,-73.99412,40.761185,15-11-2014,13:12:56,UTC,Saturday
-74.011597,40.702908,-73.972229,40.763145,20-05-2015,20:29:35,UTC,Wednesday
-73.9927,40.7372,-73.9683,40.7624,16-10-2011,11:37:46,UTC,Sunday
-73.990387,40.73118,-74.0021,40.70805,21-10-2011,08:18:49,UTC,Friday
-73.990138,40.740232,-73.99523,40.718407,24-03-2012,22:13:00,UTC,Saturday
-73.980617,40.74487,-73.98711,40.749577,09-12-2013,09:16:00,UTC,Monday
-73.99201,40.755538,-73.99796,40.755995,16-01-2009,05:58:00,UTC,Friday
-73.988323,40.722913,-74.002315,40.729572,21-04-2010,13:39:00,UTC,Wednesday
-73.982628,40.771032,-73.984127,40.748062,01-07-2011,08:24:00,UTC,Friday
-73.948403,40.78258,-73.968905,40.787675,21-10-2014,07:04:06,UTC,Tuesday
-73.975256,40.756147,-73.960543,40.775509,02-07-2012,08:43:33,UTC,Monday
-74.00324,40.733577,-73.94855,40.723342,15-09-2012,02:17:00,UTC,Saturday
-73.978553,40.766717,-74.016195,40.711052,29-01-2014,22:41:00,UTC,Wednesday
-73.947043,40.780107,-73.989034,40.751587,02-01-2009,10:13:46,UTC,Friday
-73.982762,40.769003,-73.87262,40.774533,12-09-2009,10:56:00,UTC,Saturday
-73.978292,40.782962,-73.961085,40.806684,17-05-2011,07:53:19,UTC,Tuesday
-73.985802,40.777477,-73.987414,40.754369,07-11-2013,10:19:35,UTC,Thursday
-73.9942,40.751005,-73.97559,40.759188,11-07-2014,12:24:43,UTC,Friday
-73.968848,40.759129,-73.976118,40.765747,03-02-2010,14:33:29,UTC,Wednesday
-73.981872,40.760252,-74.002232,40.740567,11-11-2010,21:18:00,UTC,Thursday
-73.993127,40.736777,-74.010699,40.720116,05-04-2012,20:19:03,UTC,Thursday
-73.986575,40.75505,-73.980971,40.765857,30-04-2013,16:25:36,UTC,Tuesday
-73.79025,40.643705,-74.00227,40.734542,12-05-2014,23:31:00,UTC,Monday
-73.974292,40.793455,-73.978205,40.778272,20-05-2014,13:15:00,UTC,Tuesday
-73.959937,40.780397,-73.974948,40.798193,28-11-2009,17:12:00,UTC,Saturday
-73.976061,40.75818,-73.948436,40.78255,31-01-2010,15:21:08,UTC,Sunday
-73.96501,40.769925,-73.968125,40.778048,06-08-2010,09:29:00,UTC,Friday
-74.010347,40.720153,-73.99492,40.769032,08-09-2010,15:14:00,UTC,Wednesday
-73.983851,40.761851,-73.783129,40.643785,15-11-2011,13:07:50,UTC,Tuesday
-73.983711,40.749619,-73.992615,40.742867,01-02-2015,17:24:59,UTC,Sunday
-73.957619,40.766773,-73.955826,40.778767,16-02-2015,17:12:44,UTC,Monday
-73.99771,40.756485,-73.987518,40.721337,26-02-2010,23:56:00,UTC,Friday
-73.978348,40.764912,-73.983528,40.768108,09-04-2015,07:20:46,UTC,Thursday
-73.999733,40.73322,-73.985659,40.759156,28-03-2012,13:09:20,UTC,Wednesday
-73.978817,40.761517,-73.789255,40.642677,21-12-2012,13:10:00,UTC,Friday
-73.984045,40.748432,-74.009758,40.722695,04-12-2013,18:13:00,UTC,Wednesday
-74.005448,40.725823,-74.005942,40.725048,25-11-2010,22:54:00,UTC,Thursday
-73.970799,40.751642,-73.980333,40.748303,14-01-2011,17:22:12,UTC,Friday
-73.99171,40.731902,-73.97907,40.745213,02-06-2011,14:04:00,UTC,Thursday
-73.961407,40.716362,-73.994242,40.694847,02-05-2013,01:22:00,UTC,Thursday
-73.968087,40.75514,-73.952622,40.823312,03-07-2014,01:34:00,UTC,Thursday
-73.980992,40.744531,-73.948478,40.778086,10-11-2011,00:09:07,UTC,Thursday
-73.957312,40.776963,-73.990408,40.751271,17-06-2012,18:08:12,UTC,Sunday
-73.952804,40.782491,-73.961038,40.774978,09-01-2010,21:28:55,UTC,Saturday
-73.874483,40.774095,-73.967098,40.711603,20-07-2014,11:49:33,UTC,Sunday
-73.979952,40.726656,-73.951914,40.813041,16-01-2010,13:58:13,UTC,Saturday
-73.998082,40.741128,-73.993909,40.739392,30-08-2011,10:09:03,UTC,Tuesday
-73.954353,40.779059,-73.985525,40.755313,26-03-2012,05:47:15,UTC,Monday
-74.003192,40.732796,-73.999881,40.719227,31-07-2010,22:00:38,UTC,Saturday
-73.982442,40.742135,-73.992495,40.738278,12-06-2011,01:48:00,UTC,Sunday
-73.987127,40.733377,-73.981355,40.74125,11-01-2009,22:50:00,UTC,Sunday
-73.976809,40.775044,-73.967976,40.762807,26-07-2011,11:56:41,UTC,Tuesday
-74.00461,40.716322,-74.003732,40.658428,03-08-2010,14:58:00,UTC,Tuesday
-73.979746,40.781009,-73.980523,40.738272,22-05-2011,00:30:32,UTC,Sunday
-73.989393,40.726381,-73.997417,40.714365,20-08-2011,13:40:33,UTC,Saturday
-73.957788,40.781995,-73.96262,40.764742,14-03-2013,11:13:00,UTC,Thursday
-73.944145,40.702737,-73.913985,40.77846,02-09-2014,00:02:00,UTC,Tuesday
0,0,-74.005433,40.726685,22-02-2009,22:48:00,UTC,Sunday
-73.95822,40.768717,-73.989314,40.739968,28-03-2009,20:05:13,UTC,Saturday
-73.984847,40.761632,-73.965846,40.754548,10-10-2011,18:31:34,UTC,Monday
-73.87093,40.773787,-73.966003,40.755425,13-07-2014,11:15:00,UTC,Sunday
-73.99276,40.751162,-73.98098,40.752827,23-07-2014,08:42:00,UTC,Wednesday
-73.987997,40.737872,-73.988583,40.757525,03-04-2009,11:58:00,UTC,Friday
-73.982377,40.739743,-73.959688,40.758598,30-04-2011,04:15:00,UTC,Saturday
-73.976248,40.760885,-73.991236,40.750376,26-03-2014,22:46:23,UTC,Wednesday
-73.953432,40.766765,-73.968447,40.7649,16-07-2009,18:04:00,UTC,Thursday
-73.98646,40.751527,-73.953732,40.787725,13-09-2012,11:31:00,UTC,Thursday
-74.003197,40.744075,-74.00067,40.726062,19-11-2013,10:38:00,UTC,Tuesday
-73.95893,40.763626,-73.973753,40.759813,14-02-2014,05:55:36,UTC,Friday
-73.98732,40.738957,-74.004458,40.707322,13-07-2011,07:32:00,UTC,Wednesday
-73.964127,40.792641,-73.979984,40.782037,30-05-2014,21:44:34,UTC,Friday
-73.957443,40.761703,-73.973236,40.787079,22-06-2015,19:04:41,UTC,Monday
-73.998418,40.735472,-74.01432,40.713072,29-04-2010,08:27:00,UTC,Thursday
-73.978192,40.745775,-73.975422,40.73007,14-12-2011,20:47:00,UTC,Wednesday
-73.977473,40.746538,-73.851405,40.689473,02-09-2012,23:09:00,UTC,Sunday
-73.981956,40.767921,-73.976089,40.795189,28-05-2015,11:56:51,UTC,Thursday
-73.980914,40.779513,-73.970524,40.796703,24-09-2012,23:07:15,UTC,Monday
-74.016361,40.712852,-73.984364,40.729531,02-05-2013,18:59:25,UTC,Thursday
-73.988477,40.739202,-74.001812,40.740582,15-08-2014,21:24:00,UTC,Friday
-73.973618,40.784641,-73.970451,40.79612,16-05-2015,11:33:57,UTC,Saturday
-73.979605,40.752025,-73.993742,40.756685,20-03-2011,17:25:00,UTC,Sunday
-73.994313,40.735362,-73.997212,40.73681,15-02-2013,12:13:00,UTC,Friday
-73.998881,40.734511,-73.971341,40.760929,03-03-2014,19:03:42,UTC,Monday
0,0,0,0,16-03-2009,04:47:17,UTC,Monday
-73.97462,40.756922,-73.864002,40.767872,30-11-2012,11:02:00,UTC,Friday
-74.000405,40.71857,-74.00004,40.726592,10-03-2013,04:12:00,UTC,Sunday
-73.980695,40.742047,-73.97293,40.759006,18-06-2014,07:38:20,UTC,Wednesday
-73.977567,40.778957,-73.991272,40.72782,01-08-2014,01:59:00,UTC,Friday
-73.99872,40.624708,-73.99872,40.624708,19-01-2010,01:10:00,UTC,Tuesday
-73.993962,40.735152,-74.00358,40.732207,10-04-2009,17:32:00,UTC,Friday
-74.005752,40.717735,-73.962639,40.766952,21-08-2010,14:22:57,UTC,Saturday
-74.003502,40.738745,-73.993317,40.752022,08-12-2012,23:27:00,UTC,Saturday
-73.987437,40.738262,-73.975865,40.74594,16-01-2013,16:40:00,UTC,Wednesday
-74.006545,40.716519,-73.993427,40.752308,25-03-2013,11:32:32,UTC,Monday
-73.965747,40.77121,-74.005188,40.729157,09-05-2014,12:55:00,UTC,Friday
-73.782215,40.644272,-73.782217,40.64427,23-10-2010,18:39:00,UTC,Saturday
-74.00761,40.725875,-73.867393,40.859275,13-11-2010,04:38:00,UTC,Saturday
-73.993027,40.725563,-73.958591,40.717069,10-07-2011,02:08:08,UTC,Sunday
-73.966902,40.76209,-73.972658,40.761098,28-04-2010,18:58:00,UTC,Wednesday
-73.987885,40.749152,-73.975165,40.759095,17-12-2011,13:53:00,UTC,Saturday
-74.004978,40.719012,-74.006807,40.706832,31-10-2013,23:44:00,UTC,Thursday
-73.999556,40.738662,-73.979409,40.727603,30-07-2009,21:24:21,UTC,Thursday
-73.986717,40.76152,-73.968675,40.796662,01-10-2012,09:02:00,UTC,Monday
-73.956223,40.781307,-73.959511,40.77655,17-03-2015,13:30:23,UTC,Tuesday
-73.997631,40.724238,-74.009196,40.710869,01-03-2009,18:37:49,UTC,Sunday
-73.978894,40.763859,-73.946947,40.779657,12-02-2010,21:30:03,UTC,Friday
-73.976995,40.763962,-73.978033,40.757489,12-07-2014,13:17:34,UTC,Saturday
-73.981941,40.740608,-73.99118,40.748909,13-06-2015,07:19:10,UTC,Saturday
-73.99758,40.729132,-73.991998,40.725226,06-08-2013,23:24:46,UTC,Tuesday
-73.945542,40.774462,-73.957452,40.783008,24-09-2013,18:23:52,UTC,Tuesday
-73.961757,40.76281,-73.999328,40.7493,19-02-2014,12:48:00,UTC,Wednesday
-73.96498,40.759943,-73.971154,40.764252,13-02-2011,14:48:57,UTC,Sunday
-73.963967,40.808232,-73.972693,40.793455,01-06-2013,12:53:00,UTC,Saturday
-73.99303,40.762935,-73.99059,40.757643,11-03-2010,20:59:00,UTC,Thursday
-73.97248,40.784842,-73.954747,40.775662,22-09-2014,11:58:00,UTC,Monday
-74.005798,40.741247,-74.01719,40.705187,17-02-2010,22:51:00,UTC,Wednesday
-74.00186,40.737772,-74.009763,40.714795,28-02-2010,16:56:00,UTC,Sunday
-74.002285,40.73961,-73.952757,40.779637,07-08-2010,13:46:00,UTC,Saturday
-73.993656,40.74735,-73.982864,40.742636,23-10-2010,12:11:31,UTC,Saturday
-73.954327,40.764005,-73.956155,40.775967,15-03-2012,23:48:00,UTC,Thursday
-73.989647,40.74729,-73.985648,40.735408,13-01-2013,13:38:00,UTC,Sunday
-73.963307,40.798379,-73.97504,40.78278,25-05-2013,15:46:29,UTC,Saturday
-73.985722,40.749696,-73.973577,40.74901,10-09-2014,12:09:01,UTC,Wednesday
-73.972822,40.793295,-73.782862,40.64395,18-04-2011,11:58:00,UTC,Monday
-73.95403,40.74158,-73.995527,40.742962,22-04-2012,17:10:00,UTC,Sunday
0,0,0,0,29-10-2013,01:09:14,UTC,Tuesday
-73.979962,40.759952,-73.99467,40.723662,07-07-2014,13:52:00,UTC,Monday
0,0,0,0,29-12-2009,14:23:00,UTC,Tuesday
-73.972412,40.78123,-73.989187,40.758375,16-04-2010,17:02:00,UTC,Friday
-73.947073,40.779932,-73.96799,40.765642,10-11-2012,12:37:00,UTC,Saturday
-74.003815,40.743057,-73.948877,40.778277,11-11-2012,03:12:00,UTC,Sunday
-73.996439,40.725517,-73.976375,40.751634,13-09-2009,12:47:43,UTC,Sunday
-73.971638,40.763382,-73.953767,40.783715,22-02-2011,13:35:00,UTC,Tuesday
-73.921155,40.766861,-73.913181,40.765184,22-01-2013,23:26:29,UTC,Tuesday
-73.991992,40.714875,-73.997173,40.714412,01-06-2014,02:24:00,UTC,Sunday
-73.977655,40.748835,-73.991915,40.754223,18-03-2009,09:02:00,UTC,Wednesday
-73.964774,40.772788,-73.963266,40.774752,22-04-2011,09:02:09,UTC,Friday
-73.789985,40.646382,-74.03497,40.611455,17-10-2012,05:35:00,UTC,Wednesday
-73.959742,40.773777,-73.988177,40.748772,21-07-2013,11:22:00,UTC,Sunday
-73.97881,40.764147,-73.86535,40.770732,05-08-2013,15:08:42,UTC,Monday
-74.000125,40.747762,-74.005557,40.73871,17-09-2013,21:21:00,UTC,Tuesday
-73.992318,40.724933,-73.981101,40.741954,25-10-2014,02:16:35,UTC,Saturday
-73.954191,40.764029,-73.918043,40.766876,03-02-2010,20:51:29,UTC,Wednesday
-73.978279,40.724843,-74.00277,40.723674,20-03-2011,21:39:21,UTC,Sunday
-73.985125,40.74187,-73.996269,40.737978,08-04-2011,23:29:49,UTC,Friday
-73.983752,40.737981,-73.975042,40.748834,22-04-2013,10:52:53,UTC,Monday
-73.963305,40.757785,-73.945842,40.781722,31-07-2013,10:49:00,UTC,Wednesday
-74.016847,40.704765,-73.975607,40.748965,01-05-2014,14:20:00,UTC,Thursday
-73.873207,40.774149,-73.920299,40.764046,05-08-2014,20:46:20,UTC,Tuesday
-73.995414,40.733265,-73.991471,40.727619,29-01-2009,20:49:03,UTC,Thursday
-74.008163,40.73873,-73.9903,40.767205,24-12-2010,19:14:07,UTC,Friday
-73.955322,40.78284,-73.955797,40.773673,28-01-2012,21:33:18,UTC,Saturday
-74.004614,40.724284,-73.977553,40.746468,19-04-2013,23:05:47,UTC,Friday
0,0,0,0,08-10-2014,06:49:18,UTC,Wednesday
-73.95665,40.775009,-73.966789,40.767082,16-06-2015,14:28:22,UTC,Tuesday
-73.98101,40.78174,-73.989225,40.77622,21-09-2012,14:04:49,UTC,Friday
-73.978015,40.759927,-73.956005,40.768142,17-06-2014,22:48:00,UTC,Tuesday
-73.998965,40.73831,-73.997162,40.747027,06-01-2009,22:30:00,UTC,Tuesday
-73.996958,40.722988,-74.005807,40.726383,31-12-2009,22:27:00,UTC,Thursday
-73.978321,40.753844,-73.982309,40.777037,02-07-2010,16:58:45,UTC,Friday
-74.006924,40.703967,-74.012995,40.705742,02-02-2011,07:52:21,UTC,Wednesday
-74.003605,40.720436,-73.985766,40.759837,04-02-2011,18:43:06,UTC,Friday
-73.966418,40.770348,-73.955528,40.76583,02-06-2014,08:31:14,UTC,Monday
-73.994448,40.690077,-73.988643,40.693565,25-03-2010,10:20:00,UTC,Thursday
-73.953996,40.770532,-73.986594,40.742354,24-02-2012,18:44:00,UTC,Friday
-73.97764,40.752347,-73.970392,40.768867,04-01-2014,21:11:00,UTC,Saturday
-73.974353,40.763542,-73.990128,40.732237,08-04-2009,08:52:00,UTC,Wednesday
-73.788127,40.647295,-73.978957,40.756305,17-02-2012,08:14:00,UTC,Friday
-74.000338,40.717538,-74.00771,40.705213,18-04-2012,19:08:00,UTC,Wednesday
-73.968412,40.786347,-73.952285,40.789819,11-05-2009,08:16:13,UTC,Monday
-73.984797,40.763133,-73.975928,40.765276,16-05-2011,23:10:43,UTC,Monday
-74.001972,40.734998,-73.981498,40.743742,03-12-2011,20:56:00,UTC,Saturday
-73.962563,40.79985,-73.98419,40.770172,23-03-2012,19:13:00,UTC,Friday
-73.952827,40.772524,-74.000287,40.75857,19-09-2012,09:22:56,UTC,Wednesday
-73.982682,40.775085,-74.00731,40.741228,16-04-2010,19:12:00,UTC,Friday
-73.964307,40.773437,-73.989902,40.735977,25-10-2011,14:19:00,UTC,Tuesday
-73.981596,40.769859,-73.9746,40.760504,16-03-2012,18:02:35,UTC,Friday
-73.968589,40.75909,-73.97673,40.759161,28-03-2014,07:03:26,UTC,Friday
-73.982061,40.775128,-73.974957,40.759715,04-12-2013,08:44:06,UTC,Wednesday
-73.976021,40.755016,-73.996651,40.763264,14-01-2015,20:54:03,UTC,Wednesday
-73.958259,40.768903,-73.954744,40.779351,09-01-2009,14:41:24,UTC,Friday
-73.987802,40.752183,-73.985067,40.747572,20-04-2010,21:39:00,UTC,Tuesday
-73.973522,40.792337,-73.942002,40.822752,24-12-2012,23:12:00,UTC,Monday
-74.006277,40.73306,-73.977088,40.771765,01-03-2011,08:53:00,UTC,Tuesday
-73.962393,40.778807,-73.979503,40.771362,15-05-2014,18:23:00,UTC,Thursday
-74.00406,40.741953,-73.979982,40.762617,12-08-2014,03:11:51,UTC,Tuesday
-74.00696,40.75149,-74.00058,40.7211,03-09-2014,18:08:00,UTC,Wednesday
-73.957668,40.77933,-73.983479,40.76042,25-07-2009,15:42:18,UTC,Saturday
-73.981177,40.779345,-73.973628,40.789612,14-11-2012,17:19:00,UTC,Wednesday
-74.005328,40.721161,-73.984595,40.742348,04-05-2014,17:30:29,UTC,Sunday
-74.010468,40.703142,-73.999873,40.71414,20-01-2010,11:21:00,UTC,Wednesday
-73.961373,40.760497,-73.954164,40.764079,27-04-2010,06:04:37,UTC,Tuesday
-74.007816,40.733536,-73.986556,40.74004,03-03-2011,07:40:59,UTC,Thursday
-74.007673,40.705285,-73.974562,40.763668,16-12-2011,08:40:00,UTC,Friday
-73.991003,40.733332,-73.986998,40.747792,10-07-2012,13:13:07,UTC,Tuesday
